,Pasture,Month,Day,Year,Ecosite,Treatment,CPNM,Biomass,Stdev,Date2,PastureID,CPNM2
1985,7NW,8,5,2017,Sandy,TGM,SS,0,NA,08/05/2017,7,SSHB
1861,7NW,8,5,2017,Loamy,TGM,VUOC,0.45,0.558457698,08/05/2017,7,VUOC
1991,7NW,8,5,2017,Salt Flats,TGM,VUOC,0,0,08/05/2017,7,VUOC
1999,7NW,8,5,2017,Sandy,TGM,VUOC,1.175,NA,08/05/2017,7,VUOC
1862,7NW,8,5,2017,Loamy,TGM,WSPG,123.9666667,153.4732272,08/05/2017,7,WSPG
1992,7NW,8,5,2017,Salt Flats,TGM,WSPG,97.3375,35.47908275,08/05/2017,7,WSPG
2000,7NW,8,5,2017,Sandy,TGM,WSPG,22.325,NA,08/05/2017,7,WSPG
1845,7NW,8,5,2018,Loamy,TGM,BOBU,205.0583333,28.02358754,08/05/2018,7,BOBU
1934,7NW,8,5,2018,Salt Flats,TGM,BOBU,162.5375,109.4070967,08/05/2018,7,BOBU
1983,7NW,8,5,2018,Sandy,TGM,BOBU,172.625,NA,08/05/2018,7,BOBU
1846,7NW,8,5,2018,Loamy,TGM,C3PG,242.0083333,127.2134263,08/05/2018,7,CSPG
1935,7NW,8,5,2018,Salt Flats,TGM,C3PG,517.5375,10.94247744,08/05/2018,7,CSPG
1971,7NW,8,5,2018,Sandy,TGM,C3PG,440.925,NA,08/05/2018,7,CSPG
1848,7NW,8,5,2018,Loamy,TGM,FORB,59.75,47.29284433,08/05/2018,7,FRB3
1937,7NW,8,5,2018,Salt Flats,TGM,FORB,10.7625,11.22532015,08/05/2018,7,FRB3
2005,7NW,8,5,2018,Sandy,TGM,FORB,6.45,NA,08/05/2018,7,FRB3
1849,7NW,8,5,2018,Loamy,TGM,SD,215.3666667,108.5115326,08/05/2018,7,SD
1938,7NW,8,5,2018,Salt Flats,TGM,SD,633.6,174.3018216,08/05/2018,7,SD
2010,7NW,8,5,2018,Sandy,TGM,SD,401.35,NA,08/05/2018,7,SD
1850,7NW,8,5,2018,Loamy,TGM,SS,0,0,08/05/2018,7,SSHB
2011,7NW,8,5,2018,Sandy,TGM,SS,176.525,NA,08/05/2018,7,SSHB
2016,7NW,8,5,2018,Salt Flats,TGM,SS,29.0625,41.10058166,08/05/2018,7,SSHB
1891,7NW,8,5,2018,Loamy,TGM,VUOC,52.79166667,40.66854845,08/05/2018,7,VUOC
2013,7NW,8,5,2018,Salt Flats,TGM,VUOC,14.8125,17.12966177,08/05/2018,7,VUOC
2015,7NW,8,5,2018,Sandy,TGM,VUOC,14.125,NA,08/05/2018,7,VUOC
1892,7NW,8,5,2018,Loamy,TGM,WSPG,18.83333333,24.01377643,08/05/2018,7,WSPG
1982,7NW,8,5,2018,Salt Flats,TGM,WSPG,63.975,45.00734662,08/05/2018,7,WSPG
2009,7NW,8,5,2018,Sandy,TGM,WSPG,15.75,NA,08/05/2018,7,WSPG
1834,7NW,8,5,2019,Loamy,TGM,BOBU,380.075,123.3523637,08/05/2019,7,BOBU
1882,7NW,8,5,2019,Salt Flats,TGM,BOBU,315.875,335.8757211,08/05/2019,7,BOBU
1931,7NW,8,5,2019,Sandy,TGM,BOBU,138.175,NA,08/05/2019,7,BOBU
1835,7NW,8,5,2019,Loamy,TGM,C3PG,202.275,94.30507675,08/05/2019,7,CSPG
1883,7NW,8,5,2019,Salt Flats,TGM,C3PG,922.1625,101.0278814,08/05/2019,7,CSPG
1973,7NW,8,5,2019,Sandy,TGM,C3PG,610.025,NA,08/05/2019,7,CSPG
1837,7NW,8,5,2019,Loamy,TGM,FORB,860.4416667,521.2212998,08/05/2019,7,FRB3
1885,7NW,8,5,2019,Salt Flats,TGM,FORB,228.525,101.6112445,08/05/2019,7,FRB3
2002,7NW,8,5,2019,Sandy,TGM,FORB,944.975,NA,08/05/2019,7,FRB3
1838,7NW,8,5,2019,Loamy,TGM,SD,33.875,12.72617873,08/05/2019,7,SD
1927,7NW,8,5,2019,Salt Flats,TGM,SD,87.8875,38.90855063,08/05/2019,7,SD
2003,7NW,8,5,2019,Sandy,TGM,SD,40.125,NA,08/05/2019,7,SD
1852,7NW,8,5,2019,Loamy,TGM,SS,22.36666667,36.59649346,08/05/2019,7,SSHB
1928,7NW,8,5,2019,Salt Flats,TGM,SS,79.0875,111.8466151,08/05/2019,7,SSHB
2004,7NW,8,5,2019,Sandy,TGM,SS,2.2,NA,08/05/2019,7,SSHB
1840,7NW,8,5,2019,Loamy,TGM,VUOC,14.64166667,14.05481086,08/05/2019,7,VUOC
1929,7NW,8,5,2019,Salt Flats,TGM,VUOC,4.975,6.646803743,08/05/2019,7,VUOC
2001,7NW,8,5,2019,Sandy,TGM,VUOC,3.375,NA,08/05/2019,7,VUOC
1881,7NW,8,5,2019,Loamy,TGM,WSPG,29.95,51.87492169,08/05/2019,7,WSPG
1930,7NW,8,5,2019,Salt Flats,TGM,WSPG,53.6625,39.79243411,08/05/2019,7,WSPG
2006,7NW,8,5,2019,Sandy,TGM,WSPG,1.475,NA,08/05/2019,7,WSPG
1863,7NW,8,5,2020,Loamy,TGM,BOBU,197.0833333,9.607494904,08/05/2020,7,BOBU
1871,7NW,8,5,2020,Salt Flats,TGM,BOBU,50.9,62.86179285,08/05/2020,7,BOBU
1960,7NW,8,5,2020,Sandy,TGM,BOBU,59.9,NA,08/05/2020,7,BOBU
1864,7NW,8,5,2020,Loamy,TGM,C3PG,270.5583333,81.94175269,08/05/2020,7,CSPG
1872,7NW,8,5,2020,Salt Flats,TGM,C3PG,349.2625,13.24057448,08/05/2020,7,CSPG
1961,7NW,8,5,2020,Sandy,TGM,C3PG,412.275,NA,08/05/2020,7,CSPG
1866,7NW,8,5,2020,Loamy,TGM,FORB,1.783333333,2.145538006,08/05/2020,7,FRB3
1874,7NW,8,5,2020,Salt Flats,TGM,FORB,34.025,34.43610024,08/05/2020,7,FRB3
1964,7NW,8,5,2020,Sandy,TGM,FORB,47.675,NA,08/05/2020,7,FRB3
1867,7NW,8,5,2020,Loamy,TGM,SD,248.65,230.3014071,08/05/2020,7,SD
1875,7NW,8,5,2020,Salt Flats,TGM,SD,593.2,180.1000972,08/05/2020,7,SD
1965,7NW,8,5,2020,Sandy,TGM,SD,332.2,NA,08/05/2020,7,SD
1868,7NW,8,5,2020,Loamy,TGM,SS,12.71666667,22.02591277,08/05/2020,7,SSHB
1957,7NW,8,5,2020,Salt Flats,TGM,SS,30.7375,43.46938937,08/05/2020,7,SSHB
1966,7NW,8,5,2020,Sandy,TGM,SS,48.625,NA,08/05/2020,7,SSHB
1869,7NW,8,5,2020,Loamy,TGM,VUOC,0.1,0.173205081,08/05/2020,7,VUOC
1958,7NW,8,5,2020,Salt Flats,TGM,VUOC,0.375,0.530330086,08/05/2020,7,VUOC
2007,7NW,8,5,2020,Sandy,TGM,VUOC,0,NA,08/05/2020,7,VUOC
1870,7NW,8,5,2020,Loamy,TGM,WSPG,21.88333333,30.97434759,08/05/2020,7,WSPG
1959,7NW,8,5,2020,Salt Flats,TGM,WSPG,104.1,49.10856595,08/05/2020,7,WSPG
2008,7NW,8,5,2020,Sandy,TGM,WSPG,0,NA,08/05/2020,7,WSPG
1893,7NW,8,5,2021,Loamy,TGM,BOBU,244.475,58.66197661,08/05/2021,7,BOBU
1901,7NW,8,5,2021,Salt Flats,TGM,BOBU,28.875,21.46069081,08/05/2021,7,BOBU
1990,7NW,8,5,2021,Sandy,TGM,BOBU,170.1,NA,08/05/2021,7,BOBU
1894,7NW,8,5,2021,Loamy,TGM,C3PG,291.1833333,273.6019307,08/05/2021,7,CSPG
1902,7NW,8,5,2021,Salt Flats,TGM,C3PG,667.1,27.86000718,08/05/2021,7,CSPG
2014,7NW,8,5,2021,Sandy,TGM,C3PG,433.175,NA,08/05/2021,7,CSPG
1896,7NW,8,5,2021,Loamy,TGM,FORB,960.975,626.9412727,08/05/2021,7,FRB3
1904,7NW,8,5,2021,Salt Flats,TGM,FORB,350.45,4.277996026,08/05/2021,7,FRB3
1994,7NW,8,5,2021,Sandy,TGM,FORB,777.5,NA,08/05/2021,7,FRB3
1897,7NW,8,5,2021,Loamy,TGM,SD,35.56666667,28.26806207,08/05/2021,7,SD
1986,7NW,8,5,2021,Salt Flats,TGM,SD,41.575,1.13137085,08/05/2021,7,SD
1995,7NW,8,5,2021,Sandy,TGM,SD,23.475,NA,08/05/2021,7,SD
1898,7NW,8,5,2021,Loamy,TGM,SS,0,0,08/05/2021,7,SSHB
1987,7NW,8,5,2021,Salt Flats,TGM,SS,91.7625,71.68294994,08/05/2021,7,SSHB
1996,7NW,8,5,2021,Sandy,TGM,SS,107.525,NA,08/05/2021,7,SSHB
1899,7NW,8,5,2021,Loamy,TGM,VUOC,37.21666667,30.4537183,08/05/2021,7,VUOC
1988,7NW,8,5,2021,Salt Flats,TGM,VUOC,0,0,08/05/2021,7,VUOC
1998,7NW,8,5,2021,Sandy,TGM,VUOC,14.6,NA,08/05/2021,7,VUOC
1900,7NW,8,5,2021,Loamy,TGM,WSPG,1.766666667,3.059956427,08/05/2021,7,WSPG
1989,7NW,8,5,2021,Salt Flats,TGM,WSPG,89.3375,54.95987457,08/05/2021,7,WSPG
2012,7NW,8,5,2021,Sandy,TGM,WSPG,0,NA,08/05/2021,7,WSPG
2018,7SE,8,5,2013,Salt Flats,AGM,BOBU,297.0625,48.52520286,08/05/2013,17,BOBU
2029,7SE,8,5,2013,Loamy,AGM,BOBU,752.7583333,224.5815683,08/05/2013,17,BOBU
2181,7SE,8,5,2013,Sandy,AGM,BOBU,576,NA,08/05/2013,17,BOBU
2020,7SE,8,5,2013,Salt Flats,AGM,C3PG,528.2375,364.0362486,08/05/2013,17,CSPG
2030,7SE,8,5,2013,Loamy,AGM,C3PG,156.0166667,194.7018431,08/05/2013,17,CSPG
2182,7SE,8,5,2013,Sandy,AGM,C3PG,201.125,NA,08/05/2013,17,CSPG
2032,7SE,8,5,2013,Loamy,AGM,FORB,39.23333333,23.91178231,08/05/2013,17,FRB3
2095,7SE,8,5,2013,Salt Flats,AGM,FORB,70.775,75.16545084,08/05/2013,17,FRB3
2184,7SE,8,5,2013,Sandy,AGM,FORB,52.6,NA,08/05/2013,17,FRB3
2047,7SE,8,5,2013,Loamy,AGM,SD,96.06666667,38.40136988,08/05/2013,17,SD
2096,7SE,8,5,2013,Salt Flats,AGM,SD,278.7875,225.6554515,08/05/2013,17,SD
2185,7SE,8,5,2013,Sandy,AGM,SD,152.05,NA,08/05/2013,17,SD
2048,7SE,8,5,2013,Loamy,AGM,SS,0,0,08/05/2013,17,SSHB
2097,7SE,8,5,2013,Salt Flats,AGM,SS,21.2625,30.06971587,08/05/2013,17,SSHB
2186,7SE,8,5,2013,Sandy,AGM,SS,0,NA,08/05/2013,17,SSHB
2021,7SE,8,5,2013,Loamy,AGM,VUOC,0.266666667,0.461880215,08/05/2013,17,VUOC
2098,7SE,8,5,2013,Salt Flats,AGM,VUOC,0.3375,0.477297077,08/05/2013,17,VUOC
2187,7SE,8,5,2013,Sandy,AGM,VUOC,1.075,NA,08/05/2013,17,VUOC
2017,7SE,8,5,2013,Loamy,AGM,WSPG,55.3,22.69379045,08/05/2013,17,WSPG
2099,7SE,8,5,2013,Salt Flats,AGM,WSPG,443.8625,489.0173722,08/05/2013,17,WSPG
2188,7SE,8,5,2013,Sandy,AGM,WSPG,111.025,NA,08/05/2013,17,WSPG
2027,7SE,8,5,2014,Salt Flats,AGM,BOBU,351.9125,100.1793532,08/05/2014,17,BOBU
2033,7SE,8,5,2014,Loamy,AGM,BOBU,724.5166667,196.844141,08/05/2014,17,BOBU
2090,7SE,8,5,2014,Sandy,AGM,BOBU,688.35,NA,08/05/2014,17,BOBU
2028,7SE,8,5,2014,Salt Flats,AGM,C3PG,737.3375,329.352661,08/05/2014,17,CSPG
2034,7SE,8,5,2014,Loamy,AGM,C3PG,161.5666667,140.5302488,08/05/2014,17,CSPG
2091,7SE,8,5,2014,Sandy,AGM,C3PG,376.875,NA,08/05/2014,17,CSPG
2036,7SE,8,5,2014,Loamy,AGM,FORB,166.8833333,43.35725381,08/05/2014,17,FRB3
2044,7SE,8,5,2014,Salt Flats,AGM,FORB,1.425,1.060660172,08/05/2014,17,FRB3
2214,7SE,8,5,2014,Sandy,AGM,FORB,32.825,NA,08/05/2014,17,FRB3
2045,7SE,8,5,2014,Salt Flats,AGM,SD,445.9,57.62920267,08/05/2014,17,SD
2077,7SE,8,5,2014,Loamy,AGM,SD,123.775,60.98227714,08/05/2014,17,SD
2215,7SE,8,5,2014,Sandy,AGM,SD,222.95,NA,08/05/2014,17,SD
2046,7SE,8,5,2014,Salt Flats,AGM,SS,0.9375,1.325825215,08/05/2014,17,SSHB
2078,7SE,8,5,2014,Loamy,AGM,SS,0,0,08/05/2014,17,SSHB
2216,7SE,8,5,2014,Sandy,AGM,SS,0,NA,08/05/2014,17,SSHB
2039,7SE,8,5,2014,Loamy,AGM,VUOC,145.4916667,104.2246742,08/05/2014,17,VUOC
2128,7SE,8,5,2014,Salt Flats,AGM,VUOC,70.225,12.9400541,08/05/2014,17,VUOC
2217,7SE,8,5,2014,Sandy,AGM,VUOC,273.8,NA,08/05/2014,17,VUOC
2040,7SE,8,5,2014,Loamy,AGM,WSPG,43.95,38.78520981,08/05/2014,17,WSPG
2089,7SE,8,5,2014,Salt Flats,AGM,WSPG,392.0125,442.3129693,08/05/2014,17,WSPG
2218,7SE,8,5,2014,Sandy,AGM,WSPG,73.85,NA,08/05/2014,17,WSPG
2022,7SE,8,5,2015,Loamy,AGM,BOBU,534.4583333,233.1571819,08/05/2015,17,BOBU
2070,7SE,8,5,2015,Salt Flats,AGM,BOBU,175.4375,82.9613031,08/05/2015,17,BOBU
2119,7SE,8,5,2015,Sandy,AGM,BOBU,208.3,NA,08/05/2015,17,BOBU
2023,7SE,8,5,2015,Loamy,AGM,C3PG,481.7166667,508.0432667,08/05/2015,17,CSPG
2031,7SE,8,5,2015,Salt Flats,AGM,C3PG,804.2125,5.886663953,08/05/2015,17,CSPG
2120,7SE,8,5,2015,Sandy,AGM,C3PG,362.9333333,NA,08/05/2015,17,CSPG
2038,7SE,8,5,2015,Loamy,AGM,FORB,18.83333333,7.224279087,08/05/2015,17,FRB3
2073,7SE,8,5,2015,Salt Flats,AGM,FORB,83.425,109.2126424,08/05/2015,17,FRB3
2122,7SE,8,5,2015,Sandy,AGM,FORB,299.4333333,NA,08/05/2015,17,FRB3
2066,7SE,8,5,2015,Loamy,AGM,SD,284.4333333,136.3135089,08/05/2015,17,SD
2074,7SE,8,5,2015,Salt Flats,AGM,SD,359.125,200.1465744,08/05/2015,17,SD
2204,7SE,8,5,2015,Sandy,AGM,SD,409.7333333,NA,08/05/2015,17,SD
2067,7SE,8,5,2015,Loamy,AGM,SS,0,0,08/05/2015,17,SSHB
2075,7SE,8,5,2015,Salt Flats,AGM,SS,14.325,20.25860928,08/05/2015,17,SSHB
2205,7SE,8,5,2015,Sandy,AGM,SS,0,NA,08/05/2015,17,SSHB
2068,7SE,8,5,2015,Loamy,AGM,VUOC,22.00833333,17.4018737,08/05/2015,17,VUOC
2076,7SE,8,5,2015,Salt Flats,AGM,VUOC,59.0625,43.00976997,08/05/2015,17,VUOC
2206,7SE,8,5,2015,Sandy,AGM,VUOC,68.33333333,NA,08/05/2015,17,VUOC
2069,7SE,8,5,2015,Loamy,AGM,WSPG,100.7416667,134.4440691,08/05/2015,17,WSPG
2158,7SE,8,5,2015,Salt Flats,AGM,WSPG,430.3625,379.5218871,08/05/2015,17,WSPG
2207,7SE,8,5,2015,Sandy,AGM,WSPG,345.1666667,NA,08/05/2015,17,WSPG
2024,7SE,8,5,2016,Loamy,AGM,BOBU,306.5083333,21.66351099,08/05/2016,17,BOBU
2059,7SE,8,5,2016,Salt Flats,AGM,BOBU,45.2125,54.60632118,08/05/2016,17,BOBU
2148,7SE,8,5,2016,Sandy,AGM,BOBU,136.575,NA,08/05/2016,17,BOBU
2025,7SE,8,5,2016,Loamy,AGM,C3PG,239.375,151.3151368,08/05/2016,17,CSPG
2060,7SE,8,5,2016,Salt Flats,AGM,C3PG,776.0125,192.8456969,08/05/2016,17,CSPG
2149,7SE,8,5,2016,Sandy,AGM,C3PG,633.85,NA,08/05/2016,17,CSPG
2054,7SE,8,5,2016,Loamy,AGM,FORB,8.65,4.315162222,08/05/2016,17,FRB3
2062,7SE,8,5,2016,Salt Flats,AGM,FORB,8.5375,11.50816286,08/05/2016,17,FRB3
2151,7SE,8,5,2016,Sandy,AGM,FORB,20.875,NA,08/05/2016,17,FRB3
2055,7SE,8,5,2016,Loamy,AGM,SD,457.1083333,79.05856347,08/05/2016,17,SD
2063,7SE,8,5,2016,Salt Flats,AGM,SD,1192.375,277.786899,08/05/2016,17,SD
2193,7SE,8,5,2016,Sandy,AGM,SD,676.225,NA,08/05/2016,17,SD
2056,7SE,8,5,2016,Loamy,AGM,SS,15.65,27.10659514,08/05/2016,17,SSHB
2064,7SE,8,5,2016,Salt Flats,AGM,SS,88.7375,92.57795533,08/05/2016,17,SSHB
2194,7SE,8,5,2016,Sandy,AGM,SS,0,NA,08/05/2016,17,SSHB
2057,7SE,8,5,2016,Loamy,AGM,VUOC,342.7833333,227.6955153,08/05/2016,17,VUOC
2065,7SE,8,5,2016,Salt Flats,AGM,VUOC,116.05,16.6523647,08/05/2016,17,VUOC
2195,7SE,8,5,2016,Sandy,AGM,VUOC,299.9,NA,08/05/2016,17,VUOC
2058,7SE,8,5,2016,Loamy,AGM,WSPG,14.575,14.93730648,08/05/2016,17,WSPG
2147,7SE,8,5,2016,Salt Flats,AGM,WSPG,125.2625,137.5853019,08/05/2016,17,WSPG
2196,7SE,8,5,2016,Sandy,AGM,WSPG,42.65,NA,08/05/2016,17,WSPG
2041,7SE,8,5,2017,Loamy,AGM,BOBU,607.45,198.0485752,08/05/2017,17,BOBU
2049,7SE,8,5,2017,Salt Flats,AGM,BOBU,214.625,72.12489168,08/05/2017,17,BOBU
2178,7SE,8,5,2017,Sandy,AGM,BOBU,374.35,NA,08/05/2017,17,BOBU
2042,7SE,8,5,2017,Loamy,AGM,C3PG,278.2083333,212.4487384,08/05/2017,17,CSPG
2050,7SE,8,5,2017,Salt Flats,AGM,C3PG,558.6375,79.92074394,08/05/2017,17,CSPG
2179,7SE,8,5,2017,Sandy,AGM,C3PG,870.3,NA,08/05/2017,17,CSPG
2052,7SE,8,5,2017,Salt Flats,AGM,FORB,142.3625,149.7475386,08/05/2017,17,FRB3
2084,7SE,8,5,2017,Loamy,AGM,FORB,30.5,42.6601761,08/05/2017,17,FRB3
2222,7SE,8,5,2017,Sandy,AGM,FORB,37.65,NA,08/05/2017,17,FRB3
2085,7SE,8,5,2017,Loamy,AGM,SD,160.75,133.3225858,08/05/2017,17,SD
2093,7SE,8,5,2017,Salt Flats,AGM,SD,237.95,132.1582574,08/05/2017,17,SD
2210,7SE,8,5,2017,Sandy,AGM,SD,153.1,NA,08/05/2017,17,SD
2086,7SE,8,5,2017,Loamy,AGM,SS,0,0,08/05/2017,17,SSHB
2094,7SE,8,5,2017,Salt Flats,AGM,SS,0,0,08/05/2017,17,SSHB
2211,7SE,8,5,2017,Sandy,AGM,SS,0,NA,08/05/2017,17,SSHB
2087,7SE,8,5,2017,Loamy,AGM,VUOC,5.075,0.204633819,08/05/2017,17,VUOC
2176,7SE,8,5,2017,Salt Flats,AGM,VUOC,1.475,2.085965005,08/05/2017,17,VUOC
2225,7SE,8,5,2017,Sandy,AGM,VUOC,0.4,NA,08/05/2017,17,VUOC
2088,7SE,8,5,2017,Loamy,AGM,WSPG,143.025,107.8272258,08/05/2017,17,WSPG
2177,7SE,8,5,2017,Salt Flats,AGM,WSPG,328.6375,357.0712468,08/05/2017,17,WSPG
2226,7SE,8,5,2017,Sandy,AGM,WSPG,139.525,NA,08/05/2017,17,WSPG
2071,7SE,8,5,2018,Loamy,AGM,BOBU,238.1,12.21195623,08/05/2018,17,BOBU
2079,7SE,8,5,2018,Salt Flats,AGM,BOBU,64.675,7.53068722,08/05/2018,17,BOBU
2127,7SE,8,5,2018,Sandy,AGM,BOBU,203.3,NA,08/05/2018,17,BOBU
2080,7SE,8,5,2018,Salt Flats,AGM,C3PG,583.4125,96.25491059,08/05/2018,17,CSPG
2112,7SE,8,5,2018,Loamy,AGM,C3PG,241.6,264.3117915,08/05/2018,17,CSPG
2209,7SE,8,5,2018,Sandy,AGM,C3PG,636.55,NA,08/05/2018,17,CSPG
2082,7SE,8,5,2018,Salt Flats,AGM,FORB,17.025,3.712310601,08/05/2018,17,FRB3
2114,7SE,8,5,2018,Loamy,AGM,FORB,18.15833333,15.28799229,08/05/2018,17,FRB3
2198,7SE,8,5,2018,Sandy,AGM,FORB,64.975,NA,08/05/2018,17,FRB3
2115,7SE,8,5,2018,Loamy,AGM,SD,270.5333333,150.2401876,08/05/2018,17,SD
2123,7SE,8,5,2018,Salt Flats,AGM,SD,382.8,205.520586,08/05/2018,17,SD
2212,7SE,8,5,2018,Sandy,AGM,SD,290.75,NA,08/05/2018,17,SD
2116,7SE,8,5,2018,Loamy,AGM,SS,10.09166667,17.4792794,08/05/2018,17,SSHB
2124,7SE,8,5,2018,Salt Flats,AGM,SS,28.925,40.90612729,08/05/2018,17,SSHB
2213,7SE,8,5,2018,Sandy,AGM,SS,0,NA,08/05/2018,17,SSHB
2117,7SE,8,5,2018,Loamy,AGM,VUOC,102.8333333,73.93041633,08/05/2018,17,VUOC
2125,7SE,8,5,2018,Salt Flats,AGM,VUOC,37.8875,21.79656653,08/05/2018,17,VUOC
2228,7SE,8,5,2018,Sandy,AGM,VUOC,69.025,NA,08/05/2018,17,VUOC
2118,7SE,8,5,2018,Loamy,AGM,WSPG,20.5,20.93794403,08/05/2018,17,WSPG
2126,7SE,8,5,2018,Salt Flats,AGM,WSPG,141.7375,93.32041745,08/05/2018,17,WSPG
2229,7SE,8,5,2018,Sandy,AGM,WSPG,19.775,NA,08/05/2018,17,WSPG
2100,7SE,8,5,2019,Loamy,AGM,BOBU,515.975,214.2204487,08/05/2019,17,BOBU
2108,7SE,8,5,2019,Salt Flats,AGM,BOBU,22.6375,0.76013979,08/05/2019,17,BOBU
2156,7SE,8,5,2019,Sandy,AGM,BOBU,318.625,NA,08/05/2019,17,BOBU
2101,7SE,8,5,2019,Loamy,AGM,C3PG,440.4416667,506.6039012,08/05/2019,17,CSPG
2109,7SE,8,5,2019,Salt Flats,AGM,C3PG,1182.775,149.8005716,08/05/2019,17,CSPG
2157,7SE,8,5,2019,Sandy,AGM,C3PG,275.075,NA,08/05/2019,17,CSPG
2103,7SE,8,5,2019,Loamy,AGM,FORB,74.375,89.2791864,08/05/2019,17,FRB3
2111,7SE,8,5,2019,Salt Flats,AGM,FORB,271.4,60.7404725,08/05/2019,17,FRB3
2200,7SE,8,5,2019,Sandy,AGM,FORB,324.725,NA,08/05/2019,17,FRB3
2104,7SE,8,5,2019,Loamy,AGM,SD,137.3666667,191.7183486,08/05/2019,17,SD
2152,7SE,8,5,2019,Salt Flats,AGM,SD,49.5625,31.83748282,08/05/2019,17,SD
2201,7SE,8,5,2019,Sandy,AGM,SD,22.425,NA,08/05/2019,17,SD
2105,7SE,8,5,2019,Loamy,AGM,SS,0,0,08/05/2019,17,SSHB
2153,7SE,8,5,2019,Salt Flats,AGM,SS,189.925,268.5945108,08/05/2019,17,SSHB
2202,7SE,8,5,2019,Sandy,AGM,SS,0,NA,08/05/2019,17,SSHB
2106,7SE,8,5,2019,Loamy,AGM,VUOC,14.60833333,5.362155195,08/05/2019,17,VUOC
2154,7SE,8,5,2019,Salt Flats,AGM,VUOC,16.8125,12.42740168,08/05/2019,17,VUOC
2203,7SE,8,5,2019,Sandy,AGM,VUOC,5.35,NA,08/05/2019,17,VUOC
2107,7SE,8,5,2019,Loamy,AGM,WSPG,117.4416667,112.751032,08/05/2019,17,WSPG
2155,7SE,8,5,2019,Salt Flats,AGM,WSPG,323.05,397.1465237,08/05/2019,17,WSPG
2230,7SE,8,5,2019,Sandy,AGM,WSPG,151.325,NA,08/05/2019,17,WSPG
2129,7SE,8,5,2020,Loamy,AGM,BOBU,216.5833333,101.4508574,08/05/2020,17,BOBU
2137,7SE,8,5,2020,Salt Flats,AGM,BOBU,3.5375,2.351130047,08/05/2020,17,BOBU
2145,7SE,8,5,2020,Sandy,AGM,BOBU,162.975,NA,08/05/2020,17,BOBU
2130,7SE,8,5,2020,Loamy,AGM,C3PG,228.6666667,166.2326501,08/05/2020,17,CSPG
2138,7SE,8,5,2020,Salt Flats,AGM,C3PG,373.7125,154.6619307,08/05/2020,17,CSPG
2146,7SE,8,5,2020,Sandy,AGM,C3PG,267.6,NA,08/05/2020,17,CSPG
2132,7SE,8,5,2020,Loamy,AGM,FORB,5.208333333,9.021097956,08/05/2020,17,FRB3
2140,7SE,8,5,2020,Salt Flats,AGM,FORB,138.625,83.08504679,08/05/2020,17,FRB3
2189,7SE,8,5,2020,Sandy,AGM,FORB,12.45,NA,08/05/2020,17,FRB3
2133,7SE,8,5,2020,Loamy,AGM,SD,99.275,11.45128268,08/05/2020,17,SD
2141,7SE,8,5,2020,Salt Flats,AGM,SD,282.4375,1.361180554,08/05/2020,17,SD
2190,7SE,8,5,2020,Sandy,AGM,SD,168.5,NA,08/05/2020,17,SD
2134,7SE,8,5,2020,Loamy,AGM,SS,0,0,08/05/2020,17,SSHB
2142,7SE,8,5,2020,Salt Flats,AGM,SS,67.1375,94.94676304,08/05/2020,17,SSHB
2191,7SE,8,5,2020,Sandy,AGM,SS,0,NA,08/05/2020,17,SSHB
2135,7SE,8,5,2020,Loamy,AGM,VUOC,1.525,2.641377482,08/05/2020,17,VUOC
2143,7SE,8,5,2020,Salt Flats,AGM,VUOC,0.175,0.035355339,08/05/2020,17,VUOC
2192,7SE,8,5,2020,Sandy,AGM,VUOC,2.375,NA,08/05/2020,17,VUOC
2136,7SE,8,5,2020,Loamy,AGM,WSPG,17.00833333,15.76269991,08/05/2020,17,WSPG
2144,7SE,8,5,2020,Salt Flats,AGM,WSPG,98.3625,123.0189023,08/05/2020,17,WSPG
2221,7SE,8,5,2020,Sandy,AGM,WSPG,27,NA,08/05/2020,17,WSPG
2159,7SE,8,5,2021,Loamy,AGM,BOBU,741.6166667,290.2700998,08/05/2021,17,BOBU
2167,7SE,8,5,2021,Salt Flats,AGM,BOBU,44.5625,57.08119491,08/05/2021,17,BOBU
2175,7SE,8,5,2021,Sandy,AGM,BOBU,568.2,NA,08/05/2021,17,BOBU
2160,7SE,8,5,2021,Loamy,AGM,C3PG,232.7833333,277.1883096,08/05/2021,17,CSPG
2168,7SE,8,5,2021,Salt Flats,AGM,C3PG,511.3625,308.4576556,08/05/2021,17,CSPG
2223,7SE,8,5,2021,Sandy,AGM,C3PG,115.8,NA,08/05/2021,17,CSPG
2162,7SE,8,5,2021,Loamy,AGM,FORB,247.0416667,187.5174164,08/05/2021,17,FRB3
2170,7SE,8,5,2021,Salt Flats,AGM,FORB,296.2875,414.0994087,08/05/2021,17,FRB3
2219,7SE,8,5,2021,Sandy,AGM,FORB,669.35,NA,08/05/2021,17,FRB3
2163,7SE,8,5,2021,Loamy,AGM,SD,20.95,11.89148855,08/05/2021,17,SD
2171,7SE,8,5,2021,Salt Flats,AGM,SD,71.45,76.01397898,08/05/2021,17,SD
2220,7SE,8,5,2021,Sandy,AGM,SD,13.675,NA,08/05/2021,17,SD
2164,7SE,8,5,2021,Loamy,AGM,SS,0,0,08/05/2021,17,SSHB
2172,7SE,8,5,2021,Salt Flats,AGM,SS,331.9,323.1124437,08/05/2021,17,SSHB
2208,7SE,8,5,2021,Sandy,AGM,SS,0,NA,08/05/2021,17,SSHB
