site,depth.cm,date,vwc.daily
15E,60,1/11/2022,8.280880232
15E,60,1/12/2022,8.280880232
15E,60,1/13/2022,8.280880232
15E,60,1/14/2022,8.280880232
15E,60,1/15/2022,8.280880232
15E,60,1/16/2022,8.280880232
15E,60,1/17/2022,8.280880232
15E,60,1/18/2022,8.280880232
15E,60,1/19/2022,8.280880232
15E,60,1/20/2022,8.280880232
15E,60,1/21/2022,8.280880232
15E,60,1/22/2022,8.280880232
15E,60,1/23/2022,8.280880232
15E,60,1/24/2022,8.280880232
15E,60,1/25/2022,8.280880232
15E,60,1/26/2022,8.280880232
15E,60,1/27/2022,8.280880232
15E,60,1/28/2022,8.280880232
15E,60,1/29/2022,8.280880232
15E,60,1/30/2022,8.280880232
15E,60,1/31/2022,8.280880232
15E,60,2/1/2022,8.280880232
15E,60,2/2/2022,8.280880232
15E,60,2/3/2022,8.280880232
15E,60,2/4/2022,8.280880232
15E,60,2/5/2022,8.280880232
15E,60,2/6/2022,8.280880232
15E,60,2/7/2022,8.280880232
15E,60,2/8/2022,8.280880232
15E,60,2/9/2022,8.280880232
15E,60,2/10/2022,8.280880232
15E,60,2/11/2022,8.280880232
15E,60,2/12/2022,8.280880232
15E,60,2/13/2022,8.280880232
15E,60,2/14/2022,8.280880232
15E,60,2/15/2022,8.280880232
15E,60,2/16/2022,8.280880232
15E,60,2/17/2022,8.280880232
15E,60,2/18/2022,8.280880232
15E,60,2/19/2022,8.280880232
15E,60,2/20/2022,8.280880232
15E,60,2/21/2022,8.280880232
15E,60,2/22/2022,8.280880232
15E,60,2/23/2022,8.280880232
15E,60,2/24/2022,8.280880232
15E,60,2/25/2022,8.280880232
15E,60,2/26/2022,8.280880232
15E,60,2/27/2022,8.280880232
15E,60,2/28/2022,8.280880232
15E,60,3/1/2022,8.280880232
15E,60,3/2/2022,8.280880232
15E,60,3/3/2022,8.280880232
15E,60,3/4/2022,8.280880232
15E,60,3/5/2022,8.280880232
15E,60,3/6/2022,8.280880232
15E,60,3/7/2022,8.280880232
15E,60,3/8/2022,8.280880232
15E,60,3/9/2022,8.280880232
15E,60,3/10/2022,8.280880232
15E,60,3/11/2022,8.280880232
15E,60,3/12/2022,8.280880232
15E,60,3/13/2022,8.280880232
15E,60,3/14/2022,8.280880232
15E,60,3/15/2022,8.280880232
15E,60,3/16/2022,8.280880232
15E,60,3/17/2022,8.280880232
15E,60,3/18/2022,8.280880232
15E,60,3/19/2022,8.280880232
15E,60,3/20/2022,8.280880232
15E,60,3/21/2022,8.280880232
15E,60,3/22/2022,8.280880232
15E,60,3/23/2022,8.280880232
15E,60,3/24/2022,8.280880232
15E,60,3/25/2022,8.280880232
15E,60,3/26/2022,8.280880232
15E,60,3/27/2022,8.280880232
15E,60,3/28/2022,8.280880232
15E,60,3/29/2022,8.280880232
15E,60,3/30/2022,8.280880232
15E,60,3/31/2022,8.280880232
15E,60,4/1/2022,8.280880232
15E,60,4/2/2022,8.280880232
15E,60,4/3/2022,8.280880232
15E,60,4/4/2022,8.280880232
15E,60,4/5/2022,8.280880232
15E,60,4/6/2022,8.280880232
15E,60,4/7/2022,8.280880232
15E,60,4/8/2022,8.280880232
15E,60,4/9/2022,NA
15E,60,4/10/2022,NA
15E,60,4/11/2022,NA
15E,60,4/12/2022,NA
15E,60,4/13/2022,NA
15E,60,4/14/2022,NA
15E,60,4/15/2022,NA
15E,60,4/16/2022,NA
15E,60,4/17/2022,NA
15E,60,4/18/2022,NA
15E,60,4/19/2022,NA
15E,60,4/20/2022,NA
15E,60,4/21/2022,NA
15E,60,4/22/2022,NA
15E,60,4/23/2022,NA
15E,60,4/24/2022,NA
15E,60,4/25/2022,NA
15E,60,4/26/2022,NA
15E,60,4/27/2022,NA
15E,60,4/28/2022,NA
15E,60,4/29/2022,NA
15E,60,4/30/2022,NA
15E,60,5/1/2022,NA
15E,60,5/2/2022,NA
15E,60,5/3/2022,NA
15E,60,5/4/2022,NA
15E,60,5/5/2022,NA
15E,60,5/6/2022,NA
15E,60,5/7/2022,NA
15E,60,5/8/2022,NA
15E,60,5/9/2022,NA
15E,60,5/10/2022,NA
15E,60,5/11/2022,NA
15E,60,5/12/2022,NA
15E,60,5/13/2022,NA
15E,60,5/14/2022,NA
15E,60,5/15/2022,NA
15E,60,5/16/2022,NA
15E,60,5/17/2022,NA
15E,60,5/18/2022,NA
15E,60,5/19/2022,NA
15E,60,5/20/2022,NA
15E,60,5/21/2022,NA
15E,60,5/22/2022,NA
15E,60,5/23/2022,NA
15E,60,5/24/2022,NA
15E,60,5/25/2022,NA
15E,60,5/26/2022,NA
15E,60,5/27/2022,NA
15E,60,5/28/2022,NA
15E,60,5/29/2022,NA
15E,60,5/30/2022,NA
15E,60,5/31/2022,NA
15E,60,6/1/2022,NA
15E,60,6/2/2022,NA
15E,60,6/3/2022,NA
15E,60,6/4/2022,NA
15E,60,6/5/2022,NA
15E,60,6/6/2022,NA
15E,60,6/7/2022,NA
15E,60,6/8/2022,NA
15E,60,6/9/2022,NA
15E,60,6/10/2022,NA
15E,60,6/11/2022,NA
15E,60,6/12/2022,NA
15E,60,6/13/2022,NA
15E,60,6/14/2022,NA
15E,60,6/15/2022,NA
15E,60,6/16/2022,NA
15E,60,6/17/2022,NA
15E,60,6/18/2022,NA
15E,60,6/19/2022,NA
15E,60,6/20/2022,NA
15E,60,6/21/2022,NA
15E,60,6/22/2022,NA
15E,60,6/23/2022,NA
15E,60,6/24/2022,NA
15E,60,6/25/2022,NA
15E,60,6/26/2022,NA
15E,60,6/27/2022,NA
15E,60,6/28/2022,NA
15E,60,6/29/2022,NA
15E,60,6/30/2022,NA
15E,60,7/1/2022,NA
15E,60,7/2/2022,NA
15E,60,7/3/2022,NA
15E,60,7/4/2022,NA
15E,60,7/5/2022,NA
15E,60,7/6/2022,NA
15E,60,7/7/2022,NA
15E,60,7/8/2022,NA
15E,60,7/9/2022,NA
15E,60,7/10/2022,NA
15E,60,7/11/2022,NA
15E,60,7/12/2022,NA
15E,60,7/13/2022,NA
15E,60,7/14/2022,NA
15E,60,7/15/2022,NA
15E,60,7/16/2022,NA
15E,60,7/17/2022,NA
15E,60,7/18/2022,NA
15E,60,7/19/2022,NA
15E,60,7/20/2022,NA
15E,60,7/21/2022,NA
15E,60,7/22/2022,NA
15E,60,7/23/2022,NA
15E,60,7/24/2022,NA
15E,60,7/25/2022,NA
15E,60,7/26/2022,NA
15E,60,7/27/2022,NA
15E,60,7/28/2022,NA
15E,60,7/29/2022,NA
15E,60,7/30/2022,NA
15E,60,7/31/2022,NA
15E,60,8/1/2022,NA
15E,60,8/2/2022,NA
15E,60,8/3/2022,NA
15E,60,8/4/2022,NA
15E,60,8/5/2022,NA
15E,60,8/6/2022,NA
15E,60,8/7/2022,NA
15E,60,8/8/2022,NA
15E,60,8/9/2022,NA
15E,60,8/10/2022,NA
15E,60,8/11/2022,NA
15E,60,8/12/2022,NA
15E,60,8/13/2022,NA
15E,60,8/14/2022,NA
15E,60,8/15/2022,NA
15E,60,8/16/2022,NA
15E,60,8/17/2022,NA
15E,60,8/18/2022,NA
15E,60,8/19/2022,NA
15E,60,8/20/2022,NA
15E,60,8/21/2022,NA
15E,60,8/22/2022,NA
15E,60,8/23/2022,NA
15E,60,8/24/2022,NA
15E,60,8/25/2022,NA
15E,60,8/26/2022,NA
15E,60,8/27/2022,NA
15E,60,8/28/2022,NA
15E,60,8/29/2022,NA
15E,60,8/30/2022,NA
15E,60,8/31/2022,NA
15E,60,9/1/2022,NA
15E,60,9/2/2022,NA
15E,60,9/3/2022,NA
15E,60,9/4/2022,NA
15E,60,9/5/2022,NA
15E,60,9/6/2022,NA
15E,60,9/7/2022,NA
15E,60,9/8/2022,NA
15E,60,9/9/2022,NA
15E,60,9/10/2022,NA
15E,60,9/11/2022,NA
15E,60,9/12/2022,NA
15E,60,9/13/2022,NA
15E,60,9/14/2022,NA
15E,60,9/15/2022,NA
15E,60,9/16/2022,NA
15E,60,9/17/2022,NA
15E,60,9/18/2022,NA
15E,60,9/19/2022,NA
15E,60,9/20/2022,NA
15E,60,9/21/2022,NA
15E,60,9/22/2022,NA
15E,60,9/23/2022,NA
15E,60,9/24/2022,NA
15E,60,9/25/2022,NA
15E,60,9/26/2022,NA
15E,60,9/27/2022,NA
15E,60,9/28/2022,NA
15E,60,9/29/2022,NA
15E,60,9/30/2022,NA
15E,60,10/1/2022,NA
15E,60,10/2/2022,NA
15E,60,10/3/2022,NA
15E,60,10/4/2022,NA
15E,60,10/5/2022,NA
15E,60,10/6/2022,NA
15E,60,10/7/2022,NA
15E,60,10/8/2022,NA
15E,60,10/9/2022,NA
15E,60,10/10/2022,NA
15E,60,10/11/2022,NA
15E,60,10/12/2022,NA
15E,60,10/13/2022,NA
15E,60,10/14/2022,NA
15E,60,10/15/2022,NA
15E,60,10/16/2022,NA
15E,60,10/17/2022,NA
15E,60,10/18/2022,NA
15E,60,10/19/2022,NA
15E,60,10/20/2022,NA
15E,60,10/21/2022,NA
15E,60,10/22/2022,NA
15E,60,10/23/2022,NA
15E,60,10/24/2022,NA
15E,60,10/25/2022,NA
15E,60,10/26/2022,NA
15E,60,10/27/2022,NA
15E,60,10/28/2022,NA
15E,60,10/29/2022,NA
15E,60,10/30/2022,NA
15E,60,10/31/2022,NA
15E,60,11/1/2022,NA
15E,60,11/2/2022,NA
15E,60,11/3/2022,NA
15E,60,11/4/2022,NA
15E,60,11/5/2022,NA
15E,60,11/6/2022,NA
15E,60,11/7/2022,NA
15E,60,11/8/2022,NA
15E,60,11/9/2022,NA
15E,60,11/10/2022,NA
15E,60,11/11/2022,NA
15E,60,11/12/2022,NA
15E,60,11/13/2022,NA
15E,60,11/14/2022,NA
15E,60,11/15/2022,NA
15E,60,11/16/2022,NA
15E,60,11/17/2022,NA
15E,60,11/18/2022,NA
15E,60,11/19/2022,NA
15E,60,11/20/2022,NA
15E,60,11/21/2022,NA
15E,60,11/22/2022,NA
15E,60,11/23/2022,NA
15E,60,11/24/2022,NA
15E,60,11/25/2022,NA
15E,60,11/26/2022,NA
15E,60,11/27/2022,NA
15E,60,11/28/2022,NA
15E,60,11/29/2022,NA
15E,60,12/1/2022,NA
15E,60,12/2/2022,NA
15E,60,12/3/2022,NA
15E,60,12/4/2022,NA
15E,60,12/5/2022,NA
15E,60,12/6/2022,NA
15E,60,12/7/2022,NA
15E,60,12/8/2022,NA
15E,60,12/9/2022,NA
15E,60,12/10/2022,NA
19N,10,9/19/2018,3.033737612
19N,10,9/20/2018,2.984876022
19N,10,9/21/2018,2.94143566
19N,10,9/22/2018,2.959452561
19N,10,9/23/2018,2.957524902
19N,10,9/24/2018,2.962171622
19N,10,9/25/2018,2.887441924
19N,10,9/26/2018,2.854746344
19N,10,9/27/2018,2.854713234
19N,10,9/28/2018,2.796133402
19N,10,9/29/2018,2.787540546
19N,10,9/30/2018,2.787348881
19N,10,10/1/2018,2.830983983
19N,10,10/2/2018,2.891771144
19N,10,10/3/2018,2.925118948
19N,10,10/4/2018,2.859520255
19N,10,10/5/2018,2.808628554
19N,10,10/28/2018,3.792720258
19N,10,10/29/2018,3.74015882
19N,10,10/30/2018,3.706188437
19N,10,10/31/2018,3.635590655
19N,10,11/1/2018,3.604429238
19N,10,11/2/2018,3.657869857
19N,10,11/3/2018,3.638490567
19N,10,11/4/2018,3.553891627
19N,10,11/5/2018,3.573512283
19N,10,11/6/2018,3.471355483
19N,10,11/7/2018,3.432945886
19N,10,11/8/2018,3.388574775
19N,10,11/9/2018,3.318280599
19N,10,11/10/2018,3.320207352
19N,10,11/11/2018,3.336307845
19N,10,11/12/2018,3.285787215
19N,10,11/13/2018,3.286776971
19N,10,11/14/2018,3.313392477
19N,10,11/15/2018,3.362582688
19N,10,11/16/2018,3.361389662
19N,10,11/17/2018,3.350468185
19N,10,11/18/2018,3.2841328
19N,10,11/19/2018,3.269555441
19N,10,11/20/2018,3.254539014
19N,10,11/21/2018,3.268183341
19N,10,11/22/2018,3.276776105
19N,10,11/23/2018,3.357053276
19N,10,11/24/2018,3.324208449
19N,10,11/25/2018,3.28515051
19N,10,11/26/2018,3.224485766
19N,10,11/27/2018,3.290407645
19N,10,11/28/2018,3.368971092
19N,10,11/29/2018,3.399358844
19N,10,11/30/2018,3.374900397
19N,10,12/1/2018,3.329696139
19N,10,12/2/2018,3.263461879
19N,10,12/3/2018,3.251581637
19N,10,12/4/2018,3.222109739
19N,10,12/5/2018,3.136229617
19N,10,12/6/2018,3.161910777
19N,10,12/7/2018,3.127008833
19N,10,12/8/2018,3.11546691
19N,10,12/9/2018,3.10438745
19N,10,12/10/2018,3.030207273
19N,10,12/11/2018,3.161035265
19N,10,12/12/2018,3.150175309
19N,10,12/13/2018,3.147555485
19N,10,12/14/2018,3.12153849
19N,10,12/15/2018,3.168064814
19N,10,12/16/2018,3.186366436
19N,10,12/17/2018,3.186040149
19N,10,12/18/2018,3.278243878
19N,10,12/19/2018,3.306006137
19N,10,12/20/2018,3.238705336
19N,10,12/21/2018,3.233761716
19N,10,12/22/2018,3.255935069
19N,10,12/23/2018,3.150748192
19N,10,12/24/2018,3.223183585
19N,10,12/25/2018,3.185646552
19N,10,12/26/2018,3.19075541
19N,10,12/27/2018,3.11029891
19N,10,12/28/2018,3.058558873
19N,10,12/29/2018,2.963864711
19N,10,12/30/2018,3.01894866
19N,10,12/31/2018,3.017294657
19N,10,1/1/2019,2.870444911
19N,10,1/2/2019,2.837188959
19N,10,1/3/2019,2.919822775
19N,10,1/4/2019,3.042894637
19N,10,1/5/2019,3.113286365
19N,10,1/6/2019,3.168894048
19N,10,1/7/2019,3.159433327
19N,10,1/8/2019,3.142744056
19N,10,1/9/2019,3.083408047
19N,10,1/10/2019,3.15025701
19N,10,1/11/2019,3.19654264
19N,10,1/12/2019,3.172913809
19N,10,1/13/2019,3.098187275
19N,10,1/14/2019,3.042469939
19N,10,1/15/2019,3.043704091
19N,10,1/16/2019,3.115162832
19N,10,1/17/2019,3.147568222
19N,10,1/18/2019,3.173405604
19N,10,1/19/2019,3.137093341
19N,10,1/20/2019,3.156530478
19N,10,1/21/2019,3.138261126
19N,10,1/22/2019,3.11639491
19N,10,1/23/2019,3.071783825
19N,10,1/24/2019,3.082248262
19N,10,1/25/2019,3.030830797
19N,10,1/26/2019,3.048272126
19N,10,1/27/2019,3.111637536
19N,10,1/28/2019,3.1011125
19N,10,1/29/2019,2.99926169
19N,10,1/30/2019,2.955973429
19N,10,1/31/2019,3.044106632
19N,10,2/1/2019,3.068818105
19N,10,2/2/2019,3.095490735
19N,10,2/3/2019,3.150376947
19N,10,2/4/2019,3.111900979
19N,10,2/5/2019,3.096623327
19N,10,2/6/2019,3.026160096
19N,10,2/7/2019,2.953286649
19N,10,2/8/2019,2.911058404
19N,10,2/9/2019,2.910797687
19N,10,2/10/2019,2.965549464
19N,10,2/11/2019,2.953609876
19N,10,2/12/2019,3.016269891
19N,10,2/13/2019,3.078211099
19N,10,2/14/2019,3.107673633
19N,10,2/15/2019,3.09027398
19N,10,2/16/2019,3.039599346
19N,10,2/17/2019,2.979528947
19N,10,2/18/2019,2.940303247
19N,10,2/19/2019,2.938434964
19N,10,2/20/2019,2.913807061
19N,10,2/21/2019,2.900335192
19N,10,2/22/2019,2.940288001
19N,10,2/23/2019,2.948595619
19N,10,2/24/2019,2.977467619
19N,10,2/25/2019,2.98023471
19N,10,2/26/2019,3.029217542
19N,10,2/27/2019,3.011364061
19N,10,2/28/2019,3.037007192
19N,10,3/1/2019,3.05628753
19N,10,3/2/2019,3.041543637
19N,10,3/3/2019,2.987202505
19N,10,3/4/2019,2.94172693
19N,10,3/5/2019,2.927906386
19N,10,3/6/2019,2.974211587
19N,10,3/7/2019,3.041202287
19N,10,3/8/2019,3.458473558
19N,10,3/9/2019,6.147442232
19N,10,3/10/2019,6.660667584
19N,10,3/11/2019,6.895663117
19N,10,3/12/2019,7.05669675
19N,10,3/13/2019,9.352371962
19N,10,3/14/2019,9.356629837
19N,10,3/15/2019,9.08547214
19N,10,3/16/2019,9.364063473
19N,10,3/17/2019,9.31711897
19N,10,3/18/2019,9.208200076
19N,10,3/19/2019,9.022353726
19N,10,3/20/2019,8.777735787
19N,10,3/21/2019,8.73773913
19N,10,3/22/2019,9.200016627
19N,10,3/23/2019,11.91260858
19N,10,3/24/2019,11.22573907
19N,10,3/25/2019,10.74989619
19N,10,3/26/2019,10.27042305
19N,10,3/27/2019,10.17632739
19N,10,3/28/2019,9.945150609
19N,10,3/29/2019,9.902504624
19N,10,3/30/2019,10.22765471
19N,10,3/31/2019,9.960415604
19N,10,4/1/2019,9.719898816
19N,10,4/2/2019,9.997304407
19N,10,4/3/2019,10.10508088
19N,10,4/4/2019,10.03548201
19N,10,4/5/2019,9.973211552
19N,10,4/6/2019,9.749129637
19N,10,4/7/2019,9.534802753
19N,10,4/8/2019,9.464684672
19N,10,4/9/2019,9.328015753
19N,10,4/10/2019,9.144208228
19N,10,4/11/2019,9.276264596
19N,10,4/12/2019,9.444365398
19N,10,4/13/2019,9.551185496
19N,10,4/14/2019,9.626956105
19N,10,4/15/2019,9.708909364
19N,10,4/16/2019,9.654659079
19N,10,4/17/2019,9.599869396
19N,10,4/18/2019,9.330584499
19N,10,4/19/2019,9.269857854
19N,10,4/20/2019,9.294381439
19N,10,4/21/2019,9.209814114
19N,10,4/22/2019,8.838690475
19N,10,4/23/2019,8.947072012
19N,10,4/24/2019,8.92895893
19N,10,4/25/2019,8.88726218
19N,10,4/26/2019,8.767874798
19N,10,4/27/2019,8.620480858
19N,10,4/28/2019,8.387613479
19N,10,4/29/2019,7.945583341
19N,10,4/30/2019,8.925873693
19N,10,5/1/2019,11.28165843
19N,10,5/2/2019,11.27490417
19N,10,5/3/2019,11.00131827
19N,10,5/4/2019,10.75835974
19N,10,5/5/2019,10.45181683
19N,10,5/6/2019,10.28177655
19N,10,5/7/2019,9.938149264
19N,10,5/8/2019,9.796965413
19N,10,5/9/2019,10.19816733
19N,10,5/10/2019,10.81004177
19N,10,5/11/2019,10.51692714
19N,10,5/12/2019,10.33060418
19N,10,5/13/2019,10.19013602
19N,10,5/14/2019,9.909256445
19N,10,5/15/2019,9.7214019
19N,10,5/16/2019,9.43596287
19N,10,5/17/2019,9.855768974
19N,10,5/18/2019,10.81801508
19N,10,5/19/2019,10.15865808
19N,10,5/20/2019,11.43029234
19N,10,5/21/2019,12.60271
19N,10,5/22/2019,12.04480589
19N,10,5/23/2019,11.46439446
19N,10,5/24/2019,11.38076179
19N,10,5/25/2019,11.0655227
19N,10,5/26/2019,14.06223759
19N,10,5/27/2019,14.13911909
19N,10,5/28/2019,14.67998792
19N,10,5/29/2019,13.16880066
19N,10,5/30/2019,12.17963331
19N,10,5/31/2019,11.52622869
19N,10,6/1/2019,11.14416302
19N,10,6/2/2019,10.7961143
19N,10,6/3/2019,11.26624229
19N,10,6/4/2019,12.37972291
19N,10,6/5/2019,11.58809056
19N,10,6/6/2019,11.06350426
19N,10,6/7/2019,10.62164826
19N,10,6/8/2019,10.01073762
19N,10,6/9/2019,9.436838469
19N,10,6/10/2019,9.134943071
19N,10,6/11/2019,8.682334777
19N,10,6/12/2019,8.314001106
19N,10,6/13/2019,7.843284596
19N,10,6/14/2019,7.372452457
19N,10,6/15/2019,7.079710091
19N,10,6/16/2019,6.893539704
19N,10,6/17/2019,6.816590313
19N,10,6/18/2019,6.898643669
19N,10,6/19/2019,7.493738374
19N,10,6/20/2019,7.56078913
19N,10,6/21/2019,7.239230043
19N,10,6/22/2019,9.65353651
19N,10,6/23/2019,10.39714142
19N,10,6/24/2019,10.51942069
19N,10,6/25/2019,10.04841115
19N,10,6/26/2019,9.479297542
19N,10,6/27/2019,8.752592523
19N,10,6/28/2019,7.956440638
19N,10,6/29/2019,7.110603585
19N,10,6/30/2019,6.467038139
19N,10,7/1/2019,6.411493391
19N,10,7/2/2019,8.404372318
19N,10,7/3/2019,8.455396205
19N,10,7/4/2019,7.95619728
19N,10,7/5/2019,7.505053407
19N,10,7/6/2019,6.989227506
19N,10,7/7/2019,6.686225253
19N,10,7/8/2019,6.307663334
19N,10,7/9/2019,5.929729125
19N,10,7/10/2019,5.705258941
19N,10,7/11/2019,5.541810276
19N,10,7/12/2019,5.314244488
19N,10,7/13/2019,5.153310881
19N,10,7/14/2019,5.024055046
19N,10,7/15/2019,4.861602404
19N,10,7/16/2019,4.798009419
19N,10,7/17/2019,4.738108726
19N,10,7/18/2019,4.667678219
19N,10,7/19/2019,4.598086407
19N,10,7/20/2019,4.414116613
19N,10,7/21/2019,4.295432524
19N,10,7/22/2019,4.219301488
19N,10,7/23/2019,4.226105995
19N,10,7/24/2019,4.169569072
19N,10,7/25/2019,4.106767405
19N,10,7/26/2019,3.999649042
19N,10,7/27/2019,3.92194364
19N,10,7/28/2019,3.899064036
19N,10,7/29/2019,3.885191983
19N,10,7/30/2019,3.827445979
19N,10,7/31/2019,3.761096632
19N,10,8/1/2019,3.703210081
19N,10,8/2/2019,3.688546348
19N,10,8/3/2019,3.688460035
19N,10,8/4/2019,3.651614572
19N,10,8/5/2019,3.597052841
19N,10,8/6/2019,3.566223586
19N,10,8/7/2019,3.556976489
19N,10,8/8/2019,3.503021473
19N,10,8/9/2019,3.515614543
19N,10,8/10/2019,3.445139403
19N,10,8/11/2019,3.404392299
19N,10,8/12/2019,3.371395041
19N,10,8/13/2019,3.370493834
19N,10,8/14/2019,3.366049522
19N,10,8/15/2019,3.330078915
19N,10,8/16/2019,3.300700668
19N,10,8/17/2019,3.231901209
19N,10,8/18/2019,3.219372333
19N,10,8/19/2019,3.264610405
19N,10,8/20/2019,3.253565691
19N,10,8/21/2019,3.231894197
19N,10,8/22/2019,3.24439093
19N,10,8/23/2019,3.234521844
19N,10,8/24/2019,3.226549284
19N,10,8/25/2019,3.212824458
19N,10,8/26/2019,3.182861022
19N,10,8/27/2019,3.155948476
19N,10,8/28/2019,3.146131903
19N,10,8/29/2019,3.131054041
19N,10,8/30/2019,3.101741005
19N,10,8/31/2019,3.134297932
19N,10,9/1/2019,3.116166812
19N,10,9/2/2019,3.113249117
19N,10,9/3/2019,3.106597343
19N,10,9/4/2019,3.096946638
19N,10,9/5/2019,3.077679541
19N,10,9/6/2019,3.035774079
19N,10,9/7/2019,3.035461888
19N,10,9/8/2019,3.043708768
19N,10,9/9/2019,3.105010864
19N,10,9/10/2019,3.188196159
19N,10,9/11/2019,3.232567675
19N,10,9/12/2019,3.16577311
19N,10,9/13/2019,3.225968193
19N,10,9/14/2019,3.304465352
19N,10,9/15/2019,3.371123354
19N,10,9/16/2019,3.421789499
19N,10,9/17/2019,3.374052153
19N,10,9/18/2019,3.30342354
19N,10,9/19/2019,3.266937476
19N,10,9/20/2019,3.265992393
19N,10,9/21/2019,3.181308232
19N,10,9/22/2019,3.063177027
19N,10,9/23/2019,3.063980154
19N,10,9/24/2019,3.065374336
19N,10,9/25/2019,3.057767178
19N,10,9/26/2019,3.017706752
19N,10,9/27/2019,2.983109265
19N,10,9/28/2019,2.912814776
19N,10,9/29/2019,2.954364262
19N,10,9/30/2019,2.969987513
19N,10,10/1/2019,2.914148296
19N,10,10/2/2019,2.881513377
19N,10,10/3/2019,2.878519516
19N,10,10/4/2019,2.949545584
19N,10,10/5/2019,2.979880678
19N,10,10/6/2019,2.981843057
19N,10,10/7/2019,2.954583726
19N,10,10/8/2019,2.957660152
19N,10,10/9/2019,2.941273875
19N,10,10/10/2019,2.810676371
19N,10,10/11/2019,2.719299921
19N,10,10/12/2019,2.755061469
19N,10,10/13/2019,2.825723401
19N,10,10/14/2019,2.887380491
19N,10,10/15/2019,2.915205022
19N,10,10/16/2019,2.916182972
19N,10,10/17/2019,2.95128322
19N,10,10/18/2019,2.920344514
19N,10,10/19/2019,2.889047797
19N,10,10/20/2019,2.851290666
19N,10,10/21/2019,2.79419687
19N,10,10/22/2019,2.81199873
19N,10,10/23/2019,2.814572823
19N,10,10/24/2019,2.762963235
19N,10,10/25/2019,2.75254506
19N,10,10/26/2019,2.789421879
19N,10,10/27/2019,2.714344595
19N,10,10/28/2019,2.663147504
19N,10,10/29/2019,2.611661388
19N,10,10/30/2019,2.582982057
19N,10,10/31/2019,2.583429818
19N,10,11/1/2019,2.637695335
19N,10,11/2/2019,2.629462823
19N,10,11/3/2019,2.686986669
19N,10,11/4/2019,2.748129988
19N,10,11/5/2019,2.739368944
19N,10,11/6/2019,2.738366755
19N,10,11/7/2019,2.751783591
19N,10,11/8/2019,2.770648077
19N,10,11/9/2019,2.826347721
19N,10,11/10/2019,2.833215655
19N,10,11/11/2019,2.765480876
19N,10,11/12/2019,2.717933816
19N,10,11/13/2019,2.819006151
19N,10,11/14/2019,2.8529142
19N,10,11/15/2019,2.84304427
19N,10,11/16/2019,2.86948593
19N,10,11/17/2019,2.836828569
19N,10,11/18/2019,2.927701057
19N,10,11/19/2019,2.909640217
19N,10,11/20/2019,2.903652612
19N,10,11/21/2019,2.85774729
19N,10,11/22/2019,2.836571047
19N,10,11/23/2019,2.83138883
19N,10,11/24/2019,2.860763971
19N,10,11/25/2019,2.878280137
19N,10,11/26/2019,2.857261636
19N,10,11/27/2019,2.83694383
19N,10,11/28/2019,2.838325144
19N,10,11/29/2019,2.848931937
19N,10,11/30/2019,2.85633238
19N,10,12/1/2019,2.842008649
19N,10,12/2/2019,2.862617823
19N,10,12/3/2019,3.705086131
19N,10,12/4/2019,5.559962409
19N,10,12/5/2019,7.504905412
19N,10,12/6/2019,9.283187703
19N,10,12/7/2019,9.33215725
19N,10,12/8/2019,9.907220326
19N,10,12/9/2019,9.382436107
19N,10,12/10/2019,8.632859407
19N,10,12/11/2019,7.593688671
19N,10,12/12/2019,7.921456174
19N,10,12/13/2019,8.317523881
19N,10,12/14/2019,7.929522465
19N,10,12/15/2019,7.151459794
19N,10,12/16/2019,4.839454989
19N,10,12/17/2019,3.935108819
19N,10,12/18/2019,3.852000634
19N,10,12/19/2019,3.923291214
19N,10,12/20/2019,4.006075922
19N,10,12/21/2019,4.039972108
19N,10,12/22/2019,4.284920653
19N,10,12/23/2019,4.509028822
19N,10,12/24/2019,4.929162637
19N,10,12/25/2019,5.045603434
19N,10,12/26/2019,5.516704005
19N,10,12/27/2019,5.906838721
19N,10,12/28/2019,6.189478909
19N,10,12/29/2019,5.669467292
19N,10,12/30/2019,4.558286974
19N,10,12/31/2019,4.194779308
19N,10,1/1/2020,4.420128022
19N,10,1/2/2020,4.794130048
19N,10,1/3/2020,4.365383492
19N,10,1/4/2020,4.358585298
19N,10,1/5/2020,4.685983821
19N,10,1/6/2020,4.296583859
19N,10,1/7/2020,4.42690406
19N,10,1/8/2020,4.449114972
19N,10,1/9/2020,4.549376207
19N,10,1/10/2020,4.225513129
19N,10,1/11/2020,3.769433855
19N,10,1/12/2020,3.796391109
19N,10,1/13/2020,3.747215106
19N,10,1/14/2020,3.80512061
19N,10,1/15/2020,4.017015606
19N,10,1/16/2020,3.84973484
19N,10,1/17/2020,3.874406618
19N,10,1/18/2020,3.97322146
19N,10,1/19/2020,3.894907207
19N,10,1/20/2020,3.893348334
19N,10,1/21/2020,4.155297534
19N,10,1/22/2020,4.58207985
19N,10,1/23/2020,4.558553802
19N,10,1/24/2020,4.674480359
19N,10,1/25/2020,4.976032319
19N,10,1/26/2020,5.364730344
19N,10,1/27/2020,5.820208559
19N,10,1/28/2020,6.130983883
19N,10,1/29/2020,6.005366035
19N,10,1/30/2020,5.24973336
19N,10,1/31/2020,4.690336361
19N,10,2/1/2020,5.582283505
19N,10,2/2/2020,7.163144404
19N,10,2/3/2020,7.713169173
19N,10,2/4/2020,6.900933254
19N,10,2/5/2020,4.656885092
19N,10,2/6/2020,4.26259189
